v1	v2	v3	v4	v5	v6	v7	v8	v9	v10	v11	v12	v13	v14	v15	v16	v17	v18	v19	v20	v21	v22	v23	v24	v25	v26	v27	v28	v29	v30	v31	v32	v33	v34	v35	v36	v37	v38	v39	v40	v41	v42	v43	v44	v45	v46	v47	v48	v49	v50	v51	v52	v53	v54	v55	v56	v57	v58	v59	v60	v61	v62	v63	v64	v65	v66	v67	v68	v69	v70	v71	v72	v73	v74	v75	v76	v77	v78	v79	v80	v81	v82	v83	v84	v85	v86	v87	v88	v89	v90	v91	v92	v93	v94	v95	v96	v97	v98	v99	v100	v101	v102	v103	v104	v105	v106	v107	v108	v109	v110	v111	v112	v113	v114	v115	v116	v117	v118	v119	v120	v121	v122	v123	v124	v125	v126	v127	v128	v129	v130	v131	v132	v133	v134	v135	v136	v137	v138	v139	v140	v141	v142	v143	v144	v145
DEU	2760000	DEU9797	1	27600	3	63	1	2	2	5	5	1	1	1	7	2	2	1	7	9	3	3	2	3	2	2	4	2	1	2	2	2	2	2	2	2	1	2	2	3	1	2	3	1	1	1	2	1	2	3	3	4	5	5	1	4	2	3	1	1	1	1	2	2	2	2	2	1	1	7	2	2	1	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	2	2	5120	5100	9704	-0.1254	-0.1412	27.57	24.53	1	1	27600	27600	27600	27600	27600	27600	3	3	3	27.57	1	1	818	818	-12.159	12.956	3	99.00	-12.871	.45649999	28	NOV	13
DEU	2760000	DEU9797	1	27600	3	64	1	2	2	5	3	2	2	2	7	2	2	2	7	9	9	1	1	1	1	2	1	1	1	1	2	2	2	1	2	2	1	1	2	3	1	3	4	3	3	3	3	3	4	3	3	4	5	5	5	4	1	1	1	2	2	2	2	1	2	2	2	1	1	7	2	2	1	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	2	2	7319	7122	9999	11.701	0.0131	22.75	30.35	1	1	27600	27600	27600	27600	27600	27600	3	0	0	30.35	1	1	818	818	-0.4243	0.1017	0	99.00	17.172	.45649999	28	NOV	13
DEU	2760000	DEU9797	1	27600	3	66	1	2	2	2	2	9	9	9	7	9	9	1	7	4	1	3	3	3	2	3	4	3	2	2	2	2	2	2	2	2	2	2	2	3	2	3	4	2	1	1	2	2	3	3	3	4	5	5	1	2	1	1	2	2	2	2	2	2	2	2	2	1	1	7	2	2	1	2	2	1	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5311	7121	9704	-14.809	-0.9916	22.16	24.98	1	1	27600	27600	27600	27600	27600	27600	6	9	3	24.98	1	1	148	148	-12.159	-0.4255	3	99.00	-18.317	.45649999	28	NOV	13
DEU	2760000	DEU9797	1	27600	3	67	1	2	2	5	4	2	2	1	7	2	2	1	7	9	9	2	2	2	2	3	3	2	1	1	2	2	2	2	2	2	1	2	2	9	1	4	3	1	1	1	2	1	4	3	4	3	4	5	2	3	1	3	1	2	1	1	2	2	2	2	2	1	1	7	1	1	1	1	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	9999	9999	9999	0.3150	-0.6372	99.00	99.00	1	1	27600	27600	27600	27600	27600	27600	4	3	3	99.00	1	1	148	148	-12.159	0.7791	3	99.00	-0.8397	.45649999	28	NOV	13
DEU	2760000	DEU9797	1	27600	3	68	1	2	2	3	2	9	9	9	7	9	9	9	7	3	1	2	1	2	2	2	3	1	2	2	2	2	2	2	2	2	2	2	2	3	2	4	3	1	1	1	3	2	4	4	4	4	5	5	1	2	1	2	1	2	1	1	2	1	2	2	2	1	1	7	2	2	1	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3322	7111	2100	-14.809	-0.8130	33.76	57.03	1	1	27600	27600	27600	27600	27600	27600	3	9	9	57.03	1	1	148	148	-0.4243	0.7791	9	79.49	0.3309	.45649999	28	NOV	13
DEU	2760000	DEU9797	1	27600	3	69	1	2	2	5	5	2	1	2	7	2	2	2	7	9	5	2	2	2	2	2	3	1	2	2	2	2	2	2	2	2	2	2	2	3	3	4	4	3	1	1	3	3	4	3	4	5	5	5	1	5	1	3	1	1	2	1	2	2	2	2	2	1	1	7	2	2	1	1	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4000	7522	5311	-14.809	0.0131	25.23	43.51	1	1	27600	27600	27600	27600	27600	27600	4	2	2	43.51	1	1	148	148	-12.159	0.7791	0	24.98	-0.0994	.48789999	28	NOV	13
DEU	2760000	DEU9797	1	27600	3	70	1	2	2	3	2	2	2	1	7	2	1	2	7	3	3	3	3	3	2	3	4	3	2	2	2	1	2	2	2	2	2	2	2	3	2	3	4	3	2	1	4	4	3	3	4	4	4	5	4	3	3	3	1	1	1	1	1	2	2	2	2	1	1	7	2	2	1	2	2	1	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5311	7231	1120	-0.6314	0.1650	30.78	24.98	1	1	27600	27600	27600	27600	27600	27600	6	3	3	30.78	1	1	148	148	-0.4243	12.956	2	70.34	-18.317	.45649999	28	NOV	13
DEU	2760000	DEU9797	1	27600	3	71	2	1	2	5	5	1	9	9	7	9	9	1	7	6	2	2	2	3	1	3	3	1	2	2	2	2	2	2	2	2	2	2	2	1	2	3	2	1	1	2	2	1	2	3	3	4	3	3	4	3	2	3	2	3	2	2	1	1	1	1	1	1	1	7	2	2	1	2	2	1	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	2	2	9999	2261	9999	-14.809	-0.4659	88.31	99.00	1	1	27600	27600	27600	27600	27600	27600	6	1	3	88.31	1	1	818	818	17.522	-0.9553	3	99.00	-0.5360	.4826	28	NOV	13
DEU	2760000	DEU9797	1	27600	3	72	1	2	2	3	3	2	2	2	7	2	2	1	7	9	2	1	1	1	1	3	3	1	2	2	2	2	2	2	2	2	2	2	2	3	4	4	3	3	2	3	3	1	4	4	4	5	4	5	1	4	1	1	1	1	1	1	2	1	2	2	2	1	1	7	2	2	1	2	2	1	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	9	9	1324	8322	2210	-14.809	-0.6372	30.34	58.07	1	1	27600	27600	27600	27600	27600	27600	6	0	3	58.07	1	1	999	999	-0.4243	12.956	3	88.70	0.8861	.45649999	28	NOV	13
DEU	2760000	DEU9797	1	27600	4	75	1	1	2	3	3	2	1	1	7	2	2	1	7	8	6	2	1	2	1	2	2	2	1	2	2	2	2	2	2	2	1	2	2	1	3	4	3	1	1	1	2	2	3	3	4	5	5	5	4	5	9	4	1	1	1	1	2	2	2	2	2	1	1	7	2	2	1	2	2	1	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2431	3323	9704	-0.1254	13.091	56.35	73.91	1	1	27600	27600	27600	27600	27600	27600	6	3	3	73.91	1	1	148	148	-12.159	12.956	3	99.00	0.6338	.28119999	28	NOV	13
DEU	2760000	DEU9797	1	27600	4	76	1	1	2	4	3	1	2	2	7	2	2	2	7	6	6	1	2	1	2	1	1	1	1	2	2	2	2	2	2	2	1	9	2	1	1	4	4	1	1	1	1	1	4	4	4	4	5	5	3	4	3	4	1	1	1	1	1	1	2	1	2	1	1	7	2	2	1	2	2	1	1	1	2	1	2	1	9998	9998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	9701	2512	2200	0.1062	0.4764	74.66	99.00	9	9	27600	27600	68800	27600	927600	27600	6	1	1	74.66	1	1	148	148	0.4708	12.956	0	76.98	13.879	.2897	28	NOV	13
DEU	2760000	DEU9797	1	27600	4	77	1	2	2	3	3	2	2	1	7	1	2	2	7	5	6	2	2	1	2	1	1	1	2	2	2	1	2	1	2	2	2	2	2	3	2	3	3	1	3	2	3	2	4	2	3	4	5	5	2	3	2	4	1	2	1	1	2	2	2	2	2	1	1	7	2	1	1	1	1	1	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2352	3412	9704	-0.1254	0.0131	52.72	70.89	1	1	27600	27600	27600	27600	27600	27600	6	3	3	70.89	1	1	148	148	-12.159	0.7791	1	99.00	11.275	.2904	28	NOV	13
DEU	2760000	DEU9797	1	27600	4	80	1	2	2	4	3	9	1	9	7	9	1	9	7	6	6	1	2	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	1	2	3	3	1	1	1	1	1	3	3	3	4	4	5	1	4	1	1	2	2	2	2	1	1	2	2	2	1	1	7	2	2	1	2	2	1	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3256	2411	9704	-14.809	-0.8130	76.65	44.92	1	1	27600	27600	27600	27600	27600	27600	6	2	2	76.65	1	1	148	148	0.0485	-0.4255	2	99.00	17.172	.2904	28	NOV	13
DEU	2760000	DEU9797	1	27600	4	81	1	2	2	5	4	1	1	2	7	1	2	2	7	6	6	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	1	2	4	4	1	4	1	1	1	4	4	4	4	5	5	4	4	2	2	1	1	1	1	1	1	1	2	2	1	1	7	2	2	2	2	2	1	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2262	2631	2113	-14.809	0.1650	80.92	81.13	1	1	27600	27600	27600	27600	27600	27600	6	2	2	81.13	1	1	148	148	0.4708	12.956	1	83.50	23.177	.28119999	28	NOV	13
DEU	2760000	DEU9797	1	27600	4	83	1	2	2	4	4	2	1	9	7	1	9	9	7	6	6	1	1	1	1	2	2	1	1	1	2	1	2	1	1	2	1	1	2	1	1	4	3	1	3	1	2	1	4	3	4	5	4	5	3	5	2	5	1	1	1	1	2	2	2	2	2	1	1	7	2	2	1	2	2	1	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2212	3344	2210	19.195	0.6460	57.99	81.92	1	1	27600	27600	27600	27600	27600	27600	6	2	2	81.92	1	1	148	148	-12.159	12.956	1	88.70	13.879	.28119999	28	NOV	13
DEU	2760000	DEU9797	1	27600	4	84	1	2	2	3	3	9	9	9	7	1	9	9	7	3	6	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	1	2	1	2	2	4	3	3	4	5	5	1	4	2	1	3	3	3	3	2	2	2	2	2	1	1	7	2	2	1	2	2	1	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3311	3322	2250	-14.809	-0.4659	57.03	72.27	1	1	27600	27600	27600	27600	27600	27600	6	9	1	72.27	1	1	148	148	-12.159	-18.559	1	84.14	23.177	.287	28	NOV	13
DEU	2760000	DEU9797	1	27600	4	85	1	2	2	9	4	1	2	2	7	2	2	2	7	4	6	1	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	4	1	2	1	1	1	4	4	4	4	5	5	1	4	1	3	2	2	2	2	1	2	2	2	2	1	1	7	2	2	1	2	2	1	1	1	1	1	1	1	9999	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1345	2161	2300	-14.809	-0.3004	79.74	65.01	1	1	27600	27600	27600	27600	27600	27600	6	1	1	79.74	1	1	148	148	-0.4243	-0.4255	0	75.54	13.879	.2904	28	NOV	13
DEU	2760000	DEU9797	1	27600	4	87	1	2	2	5	4	2	1	1	7	2	1	1	7	4	6	1	3	2	3	2	1	1	1	1	2	2	2	2	2	2	1	1	2	3	1	2	3	1	2	3	1	1	4	2	3	3	5	5	1	2	1	2	1	1	1	1	2	2	2	2	2	1	1	7	2	2	1	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5141	1420	1000	0.7501	-0.9916	51.56	31. Aug	1	1	27600	27600	27600	27600	27600	27600	3	3	3	51.56	1	1	148	148	-12.159	12.956	3	65.12	0.3309	.2904	28	NOV	13
DEU	2760000	DEU9797	1	27600	4	88	1	2	2	5	5	9	9	1	7	9	1	9	7	3	6	2	2	2	1	2	2	1	1	2	2	2	2	2	2	2	1	2	2	3	3	4	3	1	1	1	1	1	4	2	4	4	5	5	3	3	2	4	2	2	1	1	2	1	2	2	2	1	1	7	2	2	1	2	2	2	9	1	1	1	9	9	9998	2	27600	0	0	0	0	0	0	0	0	0	0	0	927600	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3213	2146	9704	-0.1254	0.1650	79.31	48.66	1	2	27600	999999	27600	27600	999999	999999	3	3	3	79.31	9	9	148	148	-0.4243	0.4396	2	99.00	0.6338	.28119999	28	NOV	13
DEU	2760000	DEU9797	1	27600	4	89	1	1	2	4	4	1	2	2	7	1	2	2	7	6	6	1	1	1	1	1	1	1	2	2	2	1	2	2	2	2	2	2	2	1	2	3	9	1	4	1	1	1	4	2	2	4	5	5	2	3	2	3	2	1	2	1	1	2	2	2	2	1	1	7	2	2	1	2	2	1	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1112	1000	9704	-0.6314	-0.1412	65.12	78.76	1	1	27600	27600	27600	27600	27600	27600	6	1	1	78.76	1	1	148	148	-0.4243	0.4396	1	99.00	23.177	.2904	28	NOV	13
DEU	2760000	DEU9797	1	27600	4	90	1	1	2	3	3	2	2	1	7	2	2	1	7	6	6	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	1	3	4	3	1	1	1	1	1	4	3	4	3	5	5	1	3	1	3	2	1	1	1	2	2	2	2	2	1	1	7	2	2	1	2	2	2	1	1	2	2	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4311	1000	9999	-14.809	-0.6372	65.12	50.37	1	1	27600	27600	927600	927600	27600	27600	3	3	3	65.12	1	2	148	148	-12.159	0.7791	3	99.00	23.177	.28119999	28	NOV	13
DEU	2760000	DEU9797	1	27600	4	91	1	2	2	4	4	1	9	9	7	1	9	9	7	6	6	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	1	2	2	3	3	2	3	1	2	1	8	1	4	3	4	3	4	5	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	7	2	2	1	2	2	2	1	1	2	2	1	1	9998	9998	0	0	0	0	0	0	0	0	0	0	0	0	927600	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2142	2142	9704	0.3150	-13.492	81.40	81.40	1	3	27600	27600	927600	927600	27600	27600	3	1	1	81.40	1	2	148	148	0.4708	12.956	1	99.00	23.177	.2897	28	NOV	13
DEU	2760000	DEU9797	1	27600	4	92	1	2	2	3	4	2	2	1	7	2	1	1	7	6	6	2	1	2	2	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	2	4	3	3	2	2	1	1	4	3	4	4	5	5	4	5	3	3	2	2	2	2	1	2	2	2	2	1	1	7	1	2	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4312	2519	9704	19.195	0.6460	74.70	57.38	1	1	27600	27600	27600	27600	27600	27600	1	3	3	74.70	1	1	148	148	-0.4243	-0.4255	3	99.00	11.275	.2897	28	NOV	13
DEU	2760000	DEU9797	1	27600	4	93	2	2	2	9	9	1	2	2	7	9	9	9	7	5	6	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	1	2	4	1	1	1	1	1	1	4	4	4	4	5	5	2	3	1	4	1	1	1	1	1	1	2	1	2	1	1	7	2	2	1	2	2	1	1	1	1	1	1	1	9999	9999	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	9999	2512	2100	-0.6314	-0.1412	74.66	99.00	1	1	27600	27600	27600	27600	27600	27600	6	1	1	74.66	1	1	148	148	0.4708	12.956	9	79.49	23.177	.2897	28	NOV	13
DEU	2760000	DEU9797	1	27600	4	94	2	1	2	3	3	1	9	1	7	1	9	9	7	6	6	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	3	3	3	2	2	2	1	1	1	2	2	3	4	4	5	1	3	2	1	3	2	3	2	2	2	2	2	2	1	1	7	2	2	1	2	2	1	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2230	5412	2300	-0.6314	-0.8130	51.50	76.98	1	1	27600	27600	27600	27600	27600	27600	6	3	3	76.98	1	1	148	148	-12.159	-12.776	1	75.54	-0.0994	.2904	28	NOV	13
DEU	2760000	DEU9797	1	27600	4	95	1	2	2	4	5	2	2	1	7	2	1	1	7	6	6	2	1	1	2	1	1	1	1	1	2	1	2	1	2	2	1	1	2	2	2	4	4	2	4	2	2	1	4	4	4	4	5	5	3	4	3	3	2	2	2	2	2	1	2	2	2	1	1	7	2	2	1	2	2	1	1	1	9	9	9	9	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3334	1321	2210	15.557	0.3180	65.42	62.39	1	1	27600	27600	999999	999999	999999	999999	6	3	3	65.42	9	9	148	148	-0.4243	-0.4255	3	88.70	13.879	.28119999	28	NOV	13
DEU	2760000	DEU9797	1	27600	4	96	1	1	2	4	3	2	2	1	7	2	2	1	7	6	6	1	1	1	1	1	1	1	2	2	2	1	2	2	2	2	2	2	2	2	2	4	4	1	1	1	1	1	4	4	4	4	5	5	1	3	1	3	2	1	2	1	2	1	2	1	1	1	1	7	2	2	1	2	2	1	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3214	2433	2100	-0.6314	-0.4659	73.91	54.92	1	1	27600	27600	27600	27600	27600	27600	6	3	3	73.91	1	1	148	148	0.4708	0.4396	3	79.49	23.177	.2897	28	NOV	13
DEU	2760000	DEU9797	1	27600	4	97	1	2	2	5	4	9	9	9	7	1	9	9	7	5	6	1	2	1	1	1	1	1	1	9	1	1	9	1	9	1	1	9	9	1	3	4	4	1	4	1	1	1	4	3	4	5	5	5	1	4	2	3	2	2	2	2	1	1	2	2	2	1	1	7	2	2	1	2	2	1	1	1	1	1	1	1	9998	9998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2310	3321	9999	31.344	0.0131	60.29	85.41	9	9	27600	27600	27600	27600	27600	27600	6	9	1	85.41	1	1	148	148	0.0485	-0.4255	1	99.00	17.172	.2897	28	NOV	13
DEU	2760000	DEU9797	1	27600	4	98	1	1	2	4	4	1	2	2	7	1	1	1	7	6	6	1	2	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	3	4	4	3	3	4	1	1	1	4	4	4	4	4	5	3	3	2	3	1	1	1	1	1	1	1	2	2	1	1	7	2	2	1	2	2	1	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2100	2500	2210	-14.809	-0.1412	75.13	79.49	1	1	27600	27600	27600	27600	27600	27600	6	1	3	79.49	1	1	148	148	0.4708	12.956	3	88.70	13.879	.287	28	NOV	13
DEU	2760000	DEU9797	1	27600	5	100	1	2	2	3	3	2	1	1	7	2	1	2	7	6	5	2	2	2	3	9	1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	3	4	1	1	1	1	1	1	3	4	4	5	5	4	4	3	4	1	1	1	1	1	2	2	2	2	1	1	7	1	2	1	2	1	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5311	1420	5311	-0.6314	0.6460	51.56	24.98	1	1	27600	27600	27600	27600	27600	27600	5	3	3	51.56	1	1	148	148	-0.4243	12.956	2	24.98	-0.1085	.31569999	28	NOV	13
DEU	2760000	DEU9797	1	27600	5	102	2	1	2	5	5	1	9	1	7	2	2	1	7	3	1	3	3	3	2	3	4	3	1	2	2	2	2	2	2	2	1	2	2	3	3	4	3	1	2	1	3	1	3	3	3	3	5	5	3	3	2	3	1	2	1	1	1	1	1	2	2	1	2	7	1	1	1	1	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2619	2152	9999	-0.1254	-0.1412	80.75	81.05	1	1	27600	27600	27600	27600	27600	27600	4	3	3	81.05	1	1	148	148	0.4708	0.7791	3	99.00	-18.317	.31569999	28	NOV	13
DEU	2760000	DEU9797	1	27600	5	103	1	2	2	3	2	2	2	2	7	2	2	2	7	1	3	1	1	1	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	3	4	3	1	2	1	3	3	3	1	4	4	5	5	4	5	5	3	3	2	2	2	2	1	2	2	2	1	1	7	1	2	1	2	2	2	2	2	2	9	2	9	28	24	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	2	8219	8141	3313	-14.809	10.539	23. Sep	24.68	1	1	181000	181000	181000	999999	181000	999999	3	0	0	24.68	3	3	495	148	-0.4243	-0.9553	0	55.25	17.172	.31569999	28	NOV	13
DEU	2760000	DEU9797	1	27600	5	104	1	2	2	3	3	1	9	9	7	1	9	9	7	6	5	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	1	2	3	2	4	3	1	3	1	1	1	4	3	4	4	5	5	1	3	2	3	2	1	1	1	1	2	2	2	2	1	1	7	1	1	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1345	2144	7522	0.3150	-0.3004	77.10	65.01	1	1	27600	27600	27600	27600	27600	27600	2	1	1	77.10	1	1	148	148	-0.4243	0.7791	1	25.23	0.3309	.36219999	28	NOV	13
DEU	2760000	DEU9797	1	27600	5	105	1	2	2	4	3	2	2	1	7	2	2	1	7	2	1	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	3	4	3	9	9	1	9	9	4	9	4	4	5	5	1	3	2	1	2	3	2	2	2	2	2	2	2	1	1	7	1	1	1	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	9621	7125	9999	-0.6314	-0.6372	24. Sep	25. Jun	1	1	27600	27600	27600	27600	27600	27600	3	3	3	25. Jun	1	1	148	148	-12.159	-0.9553	3	99.00	0.6338	.36219999	28	NOV	13
DEU	2760000	DEU9797	1	27600	5	107	1	2	2	5	5	1	2	2	7	1	1	2	7	3	3	2	2	2	2	2	3	2	1	2	2	2	2	2	2	2	1	2	2	1	3	3	2	1	1	1	4	3	4	3	4	3	3	5	1	3	1	1	1	1	1	1	1	2	2	2	2	1	1	7	2	2	1	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7543	3323	9704	-0.1254	-13.492	56.35	43.19	1	1	27600	27600	27600	27600	27600	27600	3	1	2	56.35	1	1	148	148	-0.4243	12.956	2	99.00	-0.5360	.34850001	28	NOV	13
DEU	2760000	DEU9797	1	27600	5	108	1	2	2	4	4	9	9	1	7	1	1	1	7	9	6	2	1	3	2	3	4	3	1	2	2	2	2	2	2	2	1	2	2	1	3	2	3	2	2	1	2	2	3	3	3	3	5	5	1	4	3	3	1	1	2	1	1	1	2	2	2	1	1	7	1	2	1	2	1	2	1	1	1	1	1	1	9998	9998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2264	2359	9999	-0.1254	-0.1412	66.42	67.94	9	9	27600	27600	27600	27600	27600	27600	5	3	3	67.94	1	1	148	148	0.0485	0.7791	3	99.00	-12.871	.31569999	28	NOV	13
DEU	2760000	DEU9797	1	27600	5	109	1	2	2	5	3	2	2	2	7	2	2	2	7	3	3	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	1	2	2	2	3	3	2	1	2	1	2	2	3	3	3	4	5	5	3	4	2	4	1	2	2	2	1	2	2	2	2	2	1	7	1	2	2	1	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7322	7233	6113	-0.6314	0.3180	31.72	30.49	1	1	27600	27600	27600	27600	27600	27600	4	0	0	31.72	1	1	148	148	-0.4243	0.1017	0	20.91	-0.8397	.31569999	28	NOV	13
DEU	2760000	DEU9797	1	27600	5	110	1	2	2	9	4	9	9	9	7	2	2	1	7	9	4	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	1	1	2	2	2	3	3	2	2	2	3	3	3	3	3	4	5	5	2	4	1	2	1	1	1	1	2	2	2	2	2	1	1	7	1	1	2	2	2	2	1	1	1	1	1	1	9999	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4000	9999	9999	0.7501	-0.3004	99.00	43.51	1	1	27600	27600	27600	27600	27600	27600	2	9	3	43.51	1	1	148	148	-12.159	12.956	3	99.00	-0.0994	.34850001	28	NOV	13
DEU	2760000	DEU9797	1	27600	5	111	2	1	2	3	2	1	9	1	7	9	9	9	7	5	4	2	2	2	2	3	3	2	1	1	1	1	2	1	2	1	1	1	2	1	2	2	2	3	1	1	1	1	3	2	3	4	5	5	4	3	3	3	2	2	2	1	1	1	2	2	2	1	1	7	1	1	2	2	1	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7512	1321	3115	22.855	0.3180	65.42	23.57	1	1	27600	27600	27600	27600	27600	27600	5	3	3	65.42	1	1	148	148	0.0485	0.1017	9	53.77	-0.8397	.34850001	28	NOV	13
